z,fixedEffect
0.64705306,0.026462371
0.16429904,-0.044289853
-0.22308686,-0.003314456
-0.32334569,-0.003620411
0.44537362,-0.17533065
0.93843615,-0.17533065
-0.23518315,0.047436792
0.36083171,0.011853633
0.28156909,0.003558082
-0.29366985,-0.009971064
-0.074290596,0.047203273
-0.18440256,-0.057342235
-0.004319254,-0.25620732
0.096208945,-0.003314456
-0.39179748,0.005696695
-0.1135324,-0.008975355
0.6976971,0.0131495
-0.47210836,-0.048991989
-0.41106325,-0.13353787
0.60049838,0.038200933
-0.039469749,0.024451243
0.75246036,0.057315625
0.24503815,-0.006990212
-0.81722349,-0.016268799
0.23280653,0.003097046
0.1662468,0.047361601
0.41517147,0.030592192
-0.11081496,-0.003314456
0.36193159,-0.096216902
0.92298853,-0.003314456
0.58930182,-0.012475076
-0.15205677,-0.003314456
0.14564665,-0.003314456
-0.065308213,0.016969314
0.19296017,0.003002267
-0.38924512,-0.031467933
0.44018304,-0.16269435
0.70282692,0.44527653
0.62370676,0.026335938
0.21539304,0.090537474
0.26733074,0.063956574
0.69403106,0.095244326
-0.67058486,0.038618833
-0.39289847,-0.11942004
-1.4958899,-0.021071378
-0.55017996,0.024897417
0.83510131,-0.003314456
-0.34504807,-0.073776744
-0.42244253,-0.001631607
0.45718846,-0.003314456
0.35401079,0.089078359
0.19623184,-0.006626017
0.15642127,-0.006626017
-1.0131992,-0.045070257
0.29273003,0.053689133
0.28908217,-0.001318312
0.69254792,0.097309217
0.64876735,-0.062097035
0.26540136,-0.001059515
0.41149226,0.090505712
0.62567854,0.001953935
0.57282341,-0.003314456
-0.54954511,-0.008389572
-0.097414762,-0.003314456
-0.32513744,-0.031409431
1.3591125,0.003172611
-0.1805329,-0.26743162
0.25751555,-0.013154891
0.97984344,0.035621446
0.28460661,0.064223945
0.4460479,0.034666024
0.27756077,-0.15846178
-0.19652516,-0.009331383
-0.2557964,-0.009331383
0.23151578,-0.11256588
-0.14340454,-0.003314456
0.2732141,-0.003314456
-0.45212272,-0.18702893
-0.12734428,-0.003314456
0.37935898,-0.01519757
0.48258764,0.076325208
-0.11636347,-0.003314456
0.36115965,0.039353907
-0.21111278,0.010612555
-0.55508441,0.039494656
0.36268067,0.057091195
-0.36335957,-0.003314456
-0.33363444,-0.012561112
-0.43110052,-0.004300509
0.81465793,0.078875586
-0.2851747,-0.006712414
0.76276475,0.053212743
-0.14460784,-0.064005926
1.0179083,0.14885981
0.58715469,0.084051564
0.75430334,-0.003314456
0.71292967,-0.003314456
0.094523333,-0.003314456
-0.076375581,-0.003314456
-0.27989364,-0.003314456
0.46142161,0.074274085
0.09851113,-0.213604
1.2530786,-0.002265031
0.25450605,-0.003314456
0.46359852,-0.10686984
0.50741655,-0.10712495
-0.23024386,-0.003314456
0.8827191,-0.003314456
0.015646845,-0.003314456
-0.24757902,-0.003314456
0.32094851,-0.003314456
0.36967915,-0.003314456
0.22463687,-0.003314456
0.75407106,-0.003314456
0.18334925,-0.077064753
0.34200782,-0.001066795
1.3615723,0.11674862
-0.2640059,0.022485996
0.43524748,-0.003314456
-0.23654824,-0.090377741
0.54481965,0.063160568
-0.47058821,-0.000117401
0.94665867,-0.003314456
0.1018874,-0.018889138
0.16513087,-0.003314456
0.9138481,-0.003314456
-0.4606742,-0.003314456
0.025840605,-0.009386737
0.5833832,0.032690924
-1.3737105,-0.003314456
0.092878535,0.037254725
0.48841083,0.047736045
-0.085351378,-0.003314456
-0.62285048,-0.083023317
0.166807,0.003766377
0.72991198,-0.16956747
-0.41474405,-0.003314456
-0.188933,-0.003314456
-0.054706752,-0.003314456
-0.71885496,-0.003314456
0.02321486,0.0389097
0.17616548,0.022492623
0.22515185,0.022492623
0.70425898,-0.003314456
0.5266127,-0.15198602
-0.29809055,-0.003314456
-0.031308673,0.04958532
-0.45925504,-0.003314456
0.011955288,-0.003314456
-0.33754197,-0.003314456
-0.22519089,0.041569162
-0.93139607,-0.003314456
-0.27043608,-0.020749509
-0.1419158,-0.003314456
0.16376409,0.094103105
0.36013854,0.059096575
0.30997053,0.015165444
-0.048756596,-0.003314456
0.39951715,-0.003314456
-1.3478298,-0.003314456
0.37640813,-0.003314456
-0.13584843,-0.003314456
0.62192225,0.045940626
0.59462017,0.045940626
0.6178751,0.054430921
0.32392353,-0.003314456
0.06061234,-0.04256887
-0.32039329,0.032592479
0.72190577,0.054475375
-0.020959944,-0.003314456
-0.024389945,-0.003314456
0.42474398,0.031585075
0.67933637,-0.14153652
0.34493968,-0.003314456
0.607674,-0.003314456
0.60115701,-0.003314456
1.229399,-0.003314456
1.0411646,0.030084012
-0.18237235,-0.017799035
1.2508461,-0.003314456
-0.16750638,0.19279006
0.062840372,-0.053084403
0.090338372,-0.050757814
-0.63400054,-0.086273775
0.96941501,-0.003314456
0.45608598,0.032290377
-0.58692282,-0.003314456
-0.51772523,-0.003314456
1.0396398,-0.003314456
-0.25000682,0.032326348
1.1568313,0.11317092
3.0078254,-0.003314456
-0.075625733,-0.003314456
0.11436248,-0.003314456
-1.963791,-0.003314456
-0.78825784,-0.003314456
1.0514594,-0.018583125
-0.24887472,-0.003314456
0.11393873,0.1896085
0.26129931,0.039133992
0.41497993,-0.006183268
-0.10236339,0.02106921
0.21998566,0.009784408
0.12622854,0.009784408
1.0447322,0.19356407
0.6268273,0.19356407
-0.13087019,-0.003314456
-0.14338426,-0.026156405
-0.69560474,-0.003314456
0.058840025,0.072354086
-0.021929827,0.19376267
-0.44660273,-0.003314456
-0.17449662,-0.003314456
0.56781614,0.025393097
-0.46315217,-0.19026564
0.93289864,0.084070772
0.65586954,-0.003314456
0.54386002,0.005565859
1.3651172,0.005348149
0.11157809,0.035474539
-0.18197146,-0.003314456
0.28881261,0.028698772
-0.033448141,-0.25457382
0.37091249,0.001160189
1.6617305,-0.003314456
0.11441953,-0.046075601
0.49855524,0.028018245
0.93945295,0.083518639
-0.17873032,0.11374731
0.24206296,-0.003314456
-0.081115156,-0.003314456
1.4108026,0.11349293
-0.29007646,-0.003314456
0.30540907,-0.003314456
-0.31055292,-0.003314456
-0.075099275,-0.008894491
0.079115845,0.012359759
0.39577609,-0.071106561
-0.34431362,-0.003314456
-0.19377762,0.023633298
-0.30209368,-0.039169509
0.44045943,0.068619631
0.23200038,0.068619631
-0.28961951,0.016657343
0.15740907,0.025934316
0.33465737,0.024996424
-0.26146901,-0.003314456
0.32862866,-0.003314456
0.98430562,-0.003314456
-0.49690685,-0.003314456
-0.08781261,0.056997724
-0.024379244,-0.042680521
-0.13860255,-0.003314456
-0.10932656,-0.003314456
0.91881943,0.011202856
-0.52488339,-0.003314456
-0.51653892,-0.025627814
0.35017583,-0.061387822
-0.24268989,-0.003314456
1.2865102,-0.066592745
-0.31901371,-0.03189953
0.17250988,0.10708722
-0.018785449,-0.003314456
0.67138565,-0.003314456
0.83035845,0.10872964
0.27403656,-0.14504766
0.61229682,0.001472731
-0.35963672,-0.072212867
-0.35963672,-0.072212867
-0.7253387,0.01322684
-0.25126982,-0.003314456
0.73315114,0.070022121
-0.79708529,-0.003314456
0.51896334,-0.096749
-0.15979932,-0.005082574
0.38195258,0.040054414
0.083996929,-0.003314456
-0.39936641,0.047023468
0.22517431,-0.16037022
1.1390182,0.11190422
0.19439876,0.011935207
-0.2167958,-0.12522073
-0.12489712,0.011612626
0.021530138,-0.003314456
0.052667089,-0.003314456
-0.44709069,-0.003314456
1.2259334,-0.003314456
0.65633887,-0.040349808
0.6453225,-0.29285154
-0.076130636,-0.003314456
0.49468035,0.004738755
0.37960103,-0.003314456
0.45569059,-0.059679441
-0.48592502,-0.003314456
0.81553406,0.031126693
-0.057803355,-0.003314456
1.3256544,-0.003314456
-0.24438302,-0.003314456
-0.002642157,0.011994941
-0.45796981,-0.003314456
-0.45586193,-0.003314456
-0.22419892,-0.003314456
0.57590777,-0.067828
0.92863697,0.000124937
0.71642816,0.065663897
-0.072065882,0.077164263
0.22287592,-0.003314456
0.20163251,-0.003314456
0.064734355,-0.003314456
0.4006803,-0.006861589
-0.21103801,-0.003308951
0.40794966,0.084698871
0.26761878,0.075722262
0.19250512,-0.15990844
-0.48258105,-0.026362315
-0.53396285,-0.003314456
0.78199822,0.069411315
0.60282707,-0.031588778
0.84635341,0.083222575
-0.51543224,0.040630735
-0.37451288,0.040630735
0.70703411,0.064327985
0.14258897,-0.003314456
1.1956255,0.060446028
0.38512412,0.044528197
0.41445601,-0.003314456
0.60796839,0.077044472
0.18005536,0.01187784
-0.70471227,-0.098547921
0.1967084,-0.003314456
-0.86908144,-0.006921375
0.29279467,-0.073303409
-1.1593852,0.080572546
-0.1016063,0.005431873
-0.28939897,-0.21394922
0.1918852,-0.003314456
0.16491026,0.010814876
-0.2961773,0.09818238
0.64885294,0.002808885
-0.69505453,-0.003314456
1.3589381,-0.003314456
0.18117353,-0.003314456
0.23699421,-0.12082826
0.69111359,0.043369617
0.81332284,0.050776284
0.35403165,-0.003314456
-0.12717405,0.025510674
-0.071691811,-0.003314456
-0.13342538,-0.10256381
-1.0804904,-0.028629148
0.080520049,-0.003314456
0.70709366,0.17799599
-0.54899102,0.22536787
-1.2231746,0.22536787
0.21999909,-0.003314456
0.49758938,-0.002522337
0.17435411,-0.002207238
0.56848341,0.011397288
0.24707881,0.13200566
-1.0613,-0.003314456
1.2107433,0.11261377
0.30611622,-0.008314261
0.41850412,0.017071307
0.019371526,0.033701163
1.7056779,-0.003314456
0.079678081,-0.026512723
0.82221615,0.096531235
1.1072389,-0.003314456
0.40817788,-0.011654177
0.09009289,0.047969855
-0.22670722,-0.039095517
-0.14229758,-0.003314456
-0.14229758,-0.003314456
-0.095787473,-0.003314456
0.68088752,0.001528267
0.086655445,-0.010152425
0.90108544,-0.018061968
0.59139442,-0.003314456
1.0605617,0.057208683
0.38140863,-0.029099464
0.48950061,-0.018707754
-0.68257505,0.026264174
2.3011675,0.036429748
0.98883557,-0.019003376
0.24888197,0.001674719
0.70629859,-0.003314456
0.63812655,0.011248196
0.23401734,-0.003314456
0.15112633,0.044802271
-0.30400437,0.035671208
-0.48209807,-0.11010241
0.041328307,-0.003314456
0.39758042,-0.003314456
0.72817826,-0.003314456
-0.20118698,-0.004314213
0.7662968,-0.003314456
-0.42311594,-0.0745534
1.0676405,0.08938276
-0.051040556,0.003933244
-0.98480546,-0.003314456
0.37032297,-0.003314456
0.48163587,0.074322477
0.096057326,-0.003314456
0.61039776,0.008440205
-0.10375262,0.008546926
0.52733243,0.1602574
-0.052485611,0.031727277
0.15348016,-0.00591415
-0.60886854,-0.032907564
0.41290405,-0.003314456
-0.038995262,-0.096596204
0.24350713,-0.006308958
-0.20849933,-0.003314456
-0.20849933,-0.003314456
0.28616741,0.03820201
1.017579,0.039747778
-0.25331739,-0.037727706
0.41197234,-0.003314456
0.54032493,-0.003314456
0.41941223,0.22765426
-0.1494595,0.021461664
0.34961927,0.01605222
-1.0047535,-0.003314456
0.59058076,-0.0158346
0.40705019,-0.00117946
0.19710863,-0.003314456
-0.3286691,0.005284803
0.56155127,0.005800047
1.2300682,-0.003314456
0.28309104,-0.059247557
-0.13538434,0.069555372
-0.011075313,-0.13276948
0.38647962,0.061402395
0.41412118,-0.003355853
0.58889627,0.075920008
0.15103711,-0.08175233
0.45163444,-0.003314456
0.050802249,-0.00973589
-0.12538993,-0.013207119
-0.14985411,0.015788475
0.5765183,-0.003314456
-0.033869926,-0.098217636
-0.22510791,-0.098217636
0.46546471,-0.014550486
-0.10674758,-0.096723482
0.14219786,-0.064829819
0.58920521,-0.082970358
0.53686041,-0.082970358
-0.55352825,-0.017141689
-0.27471256,-0.24524954
0.66175622,0.011639233
-0.56439638,-0.003314456
0.076981217,-0.003733796
-0.44837961,0.063340448
-0.4958216,0.061497111
0.65737855,0.021105273
0.28337321,0.01606911
0.71764547,0.098670699
0.61135942,-0.02481167
-0.30896375,0.046620913
0.7315926,-0.088363595
1.7751269,-0.003314456
0.083355889,0.009254666
0.91101301,0.11013534
1.119646,0.26175827
-0.008508543,-0.21848631
1.0924435,0.16059631
-1.1763843,-0.15848407
0.53471667,-0.062074494
-0.20266701,0.031546686
0.93079919,-0.005826531
0.24433134,-0.003314456
0.24433134,-0.003314456
0.4414579,0.098557502
0.24249195,0.10959363
-0.43823805,0.026090562
0.16182734,-0.003314456
-1.0673369,-0.021097207
-0.061845824,0.07065393
0.30709001,0.072599605
0.57983434,-0.003314456
0.10351061,-0.065416738
-0.36737889,0.15771602
-0.7963047,-0.003314456
-0.14803787,0.030992245
-0.27377549,-0.056938805
1.0657187,0.21194173
-0.88112187,-0.024931323
-0.88112187,-0.027229462
1.1353531,0.16621058
0.63627583,-0.034896623
0.4342126,-0.028918406
0.6183331,0.000426433
0.76847738,0.14029036
-0.45013642,0.12749611
-0.49845219,-0.003314456
-0.58442008,-0.30797592
-0.1690006,0.016948706
-0.11155429,-0.066105753
0.11486809,0.0061994
-0.48137537,-0.030807398
-0.044391356,-0.005557118
-0.044391356,-0.005557118
0.7452516,0.067939848
0.19335404,0.027376171
0.21201172,-0.002276863
-0.43251526,0.041605137
-0.086557731,0.008839568
0.59292716,-0.028480243
-0.03197002,-0.023645664
1.5559909,0.32233483
0.030604802,0.065702528
-0.13714039,0.11642577
-0.44801554,-0.003314456
0.30200365,0.046399362
0.092655681,0.13386948
-0.31292003,-0.093979567
0.55024904,0.06903334
1.114889,0.056590281
0.74983537,0.11340821
1.6856054,-0.026333289
-0.099195249,0.01395001
0.82297975,-0.04062058
0.35496968,-0.003314456
0.12267721,-0.056198139
-0.25004387,-0.021436593
-0.57307965,0.028068041
0.51113254,0.000484613
-0.23274605,-0.008117317
-0.39236161,0.00712555
0.2556445,-0.023542503
-0.072429687,-0.003314456
1.0946139,0.15372017
0.57399154,-0.031816341
-0.1856284,-0.001826528
-0.099792309,0.021516465
-0.2459355,-0.003314456
0.05435155,-0.003314456
-0.54579896,-0.003314456
0.57217997,-0.003314456
-0.11980826,-0.003314456
0.3386448,-0.007185304
0.15755871,-0.03927489
0.17466232,0.057900567
0.38477856,0.062458441
0.31401819,-0.006105328
0.13068289,0.099578701
0.3345243,-0.003314456
0.31887701,0.049113549
0.1148239,-0.024356132
0.083052255,-0.12433278
0.2405398,0.068706267
0.1966929,-0.070989959
0.076480187,-0.096100576
0.17743549,-0.003314456
-0.65174973,-0.029109553
0.44400129,-0.025164958
0.17416799,-0.029431237
0.55293965,-0.003314456
0.001531512,-0.029331971
-0.094935603,-0.059503701
-0.17917641,0.004936331
0.002953521,-0.041146658
0.093599029,-0.14574112
0.012517388,-0.003314456
0.28639492,-0.013022793
-0.52179807,-0.003314456
0.41627592,-0.003314456
-0.34212226,-0.029741876
-0.55726749,-0.003314456
-0.60808015,-0.036507182
0.46490896,-0.003314456
0.70666522,0.030874409
-0.26812366,-0.003314456
0.71890181,-0.003314456
0.42625651,-0.003314456
-0.45556089,-0.059868593
-0.099383995,0.00602112
0.15503827,-0.003314456
0.29829395,0.004458633
0.25519666,0.079239786
-0.044482887,0.089800619
-0.57312268,-0.02219853
0.39870295,0.042311911
-0.076531783,-0.003314456
-2.0486536,-0.10029598
0.11208589,0.027218869
0.093376338,-0.02458775
0.49576393,0.15532893
0.65329432,-0.003314456
-0.30789632,-0.064028725
0.494201,0.09061648
-0.26996028,-0.003314456
0.11265749,0.0033322
0.6306771,-0.0353426
1.0008595,0.14282364
0.43626928,-0.003314456
0.55934399,-0.016172206
0.57101756,-0.003314456
0.10026384,0.010050611
0.73995268,-0.003314456
-0.15988702,-0.003314456
-0.064762443,-0.003314456
0.9030233,0.017510111
1.1702394,0.21880819
0.80922633,0.11451306
-0.15673985,-0.060218178
0.38491046,-0.019318305
-0.64491576,-0.003314456
0.23963605,0.028128156
0.28297064,0.10577303
-0.051536944,0.02973604
0.82964486,-0.17585821
0.084789082,-0.088982053
0.27798012,0.010833208
-0.14433277,-0.003314456
0.13312222,0.00339911
-0.68882328,-0.003314456
0.33285591,-0.056016117
0.56603223,-0.003314456
-0.30484676,-0.07929904
0.31952137,0.02210925
-0.053112384,0.012401655
0.38830003,-0.003314456
-0.15230191,-0.030337853
0.44967112,0.009596927
0.20408104,-0.003314456
-0.050097153,-0.003314456
-0.02540968,-0.012833747
-0.35463688,0.060459621
0.30478421,-0.009164305
0.25019753,-0.003314456
0.20799237,-0.19555189
0.071704678,0.036819398
0.384496,-0.045771576
0.83661175,-0.08132869
-0.019603143,-0.13601929
0.41266167,-0.003314456
-0.8582564,0.007002287
0.064945318,-0.021157166
-0.49811256,0.022853216
0.026249394,-0.03584674
0.51237029,0.002578457
-0.69415188,0.010928309
-0.632083,-0.18034488
-0.31901059,-0.003314456
1.6781653,-0.066720948
0.38048512,0.20135893
-0.28393123,-0.1185789
-0.49275595,-0.1550733
-1.3597836,-0.003314456
0.20839156,-0.003314456
0.60928094,0.075127341
0.043715455,-0.003314456
-0.45830497,-0.003314456
-0.58178777,-0.003314456
-0.15121338,-0.049562991
-0.76911151,0.002025158
0.16152887,-0.003314456
0.17599808,0.002730972
0.84300512,0.17514104
-0.017333776,0.277022
0.2313396,-0.003314456
0.10152594,-0.067298904
0.45230246,0.026189897
0.083715759,0.002439344
0.005025158,0.002439344
-0.74280477,-0.003314456
-0.33572701,0.003238747
0.42997673,-0.003314456
-0.007918363,-0.059956975
0.58486181,-0.003314456
-0.83617693,-0.003314456
0.40196928,0.058865577
0.39867982,0.009505071
0.17330886,-0.024285221
-0.35764804,0.04380326
0.78265738,0.005972897
0.10134961,-0.044271957
0.29744264,-0.003314456
0.86912179,-0.004192506
-0.27002299,-0.003314456
0.28903344,0.049470395
-0.34853834,0.004365833
-0.30884477,0.010744482
1.1047662,-0.003314456
0.27781051,0.016448054
0.21066092,-0.041808847
0.32951462,-0.073332578
0.32975012,0.004440015
0.35902613,-0.00804285
0.2047489,-0.063471913
0.28089678,0.045567241
1.4010961,-0.003314456
-0.023116639,-0.011064045
-0.19812733,-0.003314456
0.46494994,-0.001854959
0.79785848,0.08916188
0.52116215,-0.034037292
0.23516537,-0.003250822
0.6519888,-0.003250822
-0.2000345,-0.11651072
0.42581138,0.015376167
0.13659257,-0.12098999
0.73417497,0.011013124
-0.4863545,-0.013875352
0.67279142,0.25767943
0.74532884,0.096548162
0.66700077,0.050690465
0.9427864,-0.003314456
0.86602098,-0.00678705
-0.79404855,-0.002245612
-0.33674872,-0.16893849
0.43787983,-0.018209001
0.43787983,-0.018209001
-0.39756018,0.009311739
0.89105952,-0.035977554
0.61329162,0.062221471
0.58517432,0.068242185
0.52781838,-0.003314456
0.78574413,-0.049896829
0.41019449,0.012316254
0.37085041,-0.010465451
0.3270883,-0.010954836
0.19006723,-0.028275035
0.10637777,-0.003314456
-0.17294201,-0.13657993
0.60454035,-0.003314456
0.048925981,0.24396332
-0.39045864,-0.11217447
-1.031561,-0.003314456
-0.14608499,-0.087722123
-0.12755613,-0.10003468
-0.068576917,-0.003314456
0.30080286,0.010933875
0.17180377,-0.079811104
0.30782807,0.22943971
-0.63324416,0.22943971
0.75083196,0.25101617
0.29382592,-0.003314456
0.46998557,0.016462667
-0.20773152,-0.003314456
0.70284396,0.019871488
-0.86054504,-0.082799569
-0.39882231,-0.1655606
0.075502619,-0.1655606
-0.47788292,0.036084499
-0.26052728,-0.025511675
-1.1678494,-0.00883271
0.46400541,-0.003314456
-0.232719,-0.003314456
0.004387871,0.031515755
-0.57138664,0.16720977
-1.1330057,-0.003314456
-0.06885267,0.18501915
0.490275,-0.006747229
0.84862661,-0.006747229
0.21936436,-0.003314456
-0.21228045,-0.003314456
-1.8144308,-0.003314456
-0.16539332,-0.012733623
0.15028054,-0.03686649
0.21073422,-0.012039232
0.5854345,0.17645164
-0.11421941,-0.003314456
-0.19774202,-0.060501635
-0.76810807,-0.060501635
0.82895911,0.018989466
0.52921635,-0.45233265
-0.34644464,0.000850365
-0.43950742,-0.025162024
0.62005818,-0.003314456
-0.62393486,-0.003314456
0.30619782,-0.003314456
-0.15623589,0.057068408
-0.38352308,-0.033918448
0.032729976,-0.003254431
-0.56478739,-0.027261989
-0.23177283,-0.035677757
-1.0701389,-0.003314456
1.4871919,0.013137905
-0.33544877,-0.028935645
-0.16877848,-0.003314456
-1.5749326,-0.003314456
-0.21746561,-0.003314456
-0.52180594,-0.028269647
-0.33229768,-0.003314456
-0.5442372,-0.003314456
0.10451743,-0.003314456
0.44397837,0.047732502
0.16575637,0.054478735
-0.19175781,0.01608531
-0.28945452,0.002392592
-0.014434891,0.018633394
0.17647409,-0.030087575
0.00048158,-0.003314456
1.1289418,0.18592849
-0.017086657,-0.016741203
-0.53220063,-0.003314456
-0.55643594,0.015385651
-0.13455214,0.006683026
1.082329,0.008908626
0.41597733,-0.003314456
-0.67741734,0.10729659
-0.51662439,-0.091121294
-0.73859078,-0.003314456
0.16181637,-0.041415788
0.29785931,0.002597236
-0.10320447,-0.037853129
-0.14185682,-0.15361917
-0.5494023,-0.052811205
0.45809916,0.010171614
0.75772685,0.3426275
0.47240892,-0.015065534
0.36272517,-0.003314456
-0.043754559,-0.013240434
0.48244032,-0.061956286
0.062165439,-0.02116329
0.3965036,-0.05577527
-1.0054722,-0.026167976
-0.39288369,0.022892268
0.057897963,0.022682972
0.26129717,0.057361752
-0.94434607,0.12008806
0.84714234,0.014544049
0.33065662,0.022295343
0.46346849,0.011116227
0.75062472,0.14535886
0.19756918,-0.003314456
0.83107537,-0.007332665
-0.13511266,0.018509481
0.40580001,-0.30713305
0.34543052,-0.003314456
0.43461499,0.03254848
0.078963101,-0.003314456
0.64984339,0.080236495
